Date,ACWI,AGG,GOLD
2020/6/4,1.834299795,0.98475161,1.821399897
2020/6/5,1.812983063,0.983833351,1.813653797
2020/6/8,1.800235373,0.976969,1.787684767
2020/6/9,1.812224735,0.974828047,1.769952151
2020/6/10,1.804493235,0.976467267,1.78923088
2020/6/11,1.818463818,0.972519699,1.780619005
2020/6/12,1.854569561,0.967912952,1.781513814
2020/6/15,1.858218342,0.966579514,1.773821403
2020/6/16,1.853354304,0.970620662,1.776793477
2020/6/17,1.873614826,0.969630543,1.769177987
2020/6/18,1.87683241,0.970719965,1.774143425
2020/6/19,1.859548656,0.975658258,1.777822504
2020/6/22,1.847123335,0.976274666,1.780518652
2020/6/23,1.819745788,0.976646991,1.78128508
2020/6/24,1.840474467,0.974230669,1.78426201
2020/6/25,1.868247155,0.972900325,1.782318979
2020/6/26,1.867874942,0.971643482,1.771189354
2020/6/29,1.842594413,0.972764832,1.782779919
2020/6/30,1.841407101,0.970535414,1.795524569
2020/7/1,1.801778809,0.970757573,1.796370425
2020/7/2,1.801718653,0.976608946,1.804167947
2020/7/3,1.813770253,0.971742717,1.820991919
2020/7/6,1.815985067,0.969291024,1.825641584
2020/7/7,1.835953776,0.968742426,1.83480903
2020/7/8,1.818628515,0.968630313,1.829528508
2020/7/9,1.817745241,0.968046648,1.825363322
2020/7/10,1.836542432,0.970606213,1.824753437
2020/7/13,1.834706509,0.963494928,1.831576644
2020/7/14,1.836163238,0.964528648,1.84815736
2020/7/15,1.827851117,0.966068981,1.828962591
2020/7/16,1.856474364,0.968845711,1.819361063
2020/7/17,1.864783786,0.968970188,1.822628641
2020/7/20,1.853448812,0.970635252,1.830789464
2020/7/21,1.854232529,0.970392901,1.829463688
2020/7/22,1.84695682,0.969313961,1.820295064
2020/7/23,1.83976604,0.970217697,1.838925984
2020/7/24,1.832254858,0.972418845,1.830640996
2020/7/27,1.84411034,0.970724982,1.837796986
2020/7/28,1.826428486,0.969029648,1.843269724
2020/7/29,1.824977106,0.969902157,1.845007507
2020/7/30,1.811763416,0.963703546,1.842467343
2020/7/31,1.827160067,0.964587337,1.836594097
2020/8/3,1.842754162,0.963712421,1.837089794
2020/8/4,1.793695427,0.969212267,1.839322319
2020/8/5,1.789863242,0.970607138,1.863855696
2020/8/6,1.789695873,0.967548531,1.855282444
2020/8/7,1.799125974,0.969637112,1.85710183
2020/8/10,1.819474517,0.97262031,1.853321409
2020/8/11,1.827056511,0.971221166,1.865522938
2020/8/12,1.797668587,0.978589944,1.880648183
2020/8/13,1.800271457,0.977963162,1.880910736
2020/8/14,1.808318811,0.976759095,1.883776292
2020/8/17,1.791523617,0.97947165,1.90740159
2020/8/18,1.787855911,0.97495445,1.91951116
2020/8/19,1.798967447,0.973002704,1.920569647
2020/8/20,1.809957829,0.974716634,1.943216924
2020/8/21,1.793385078,0.978190657,1.947457588
2020/8/24,1.778570714,0.980599003,1.951757243
2020/8/25,1.775599837,0.973431197,1.943623224
2020/8/26,1.762439872,0.975154158,1.929714644
2020/8/27,1.780118411,0.974222434,1.929326052
2020/8/28,1.798770558,0.972485086,1.931935132
2020/8/31,1.793063866,0.971787207,1.926323864
2020/9/1,1.802779197,0.975310514,1.932461773
2020/9/2,1.773292077,0.977318137,1.932691517
2020/9/3,1.789663891,0.978815953,1.897218673
2020/9/4,1.797217985,0.97668519,1.892836751
2020/9/7,1.781231621,0.975237672,1.872026405
2020/9/8,1.799557741,0.973817409,1.875488968
2020/9/9,1.764941553,0.972347388,1.893005588
2020/9/10,1.762472196,0.972555759,1.883390896
2020/9/11,1.776788729,0.96986296,1.875079888
2020/9/14,1.761347856,0.972421862,1.875436175
2020/9/15,1.787799,0.969892626,1.86623215
2020/9/16,1.804995228,0.970938626,1.872718277
2020/9/17,1.831583879,0.973716197,1.882255159
2020/9/18,1.840063021,0.978675066,1.890771041
2020/9/21,1.80602145,0.982012481,1.876106072
2020/9/22,1.801428723,0.978597996,1.872010529
2020/9/23,1.816117183,0.979344939,1.85930613
2020/9/24,1.839160466,0.974415899,1.851621953
2020/9/25,1.795136658,0.974715406,1.866426333
2020/9/28,1.803202727,0.978606663,1.857047188
2020/9/29,1.825457261,0.977926721,1.866474913
2020/9/30,1.836641786,0.974289389,1.859461411
2020/10/1,1.826531437,0.972941915,1.841154083
2020/10/2,1.848365101,0.973472865,1.825497338
2020/10/5,1.832787769,0.972236649,1.808067623
2020/10/6,1.858991577,0.967788448,1.819314392
2020/10/7,1.862227583,0.965525108,1.819030019
2020/10/8,1.850668245,0.966617912,1.816159993
2020/10/9,1.856420661,0.964555575,1.806918134
2020/10/12,1.861484591,0.964448034,1.7949462
2020/10/13,1.877602751,0.967158098,1.803507741
2020/10/14,1.883267612,0.968971155,1.789607494
2020/10/15,1.880686084,0.970243266,1.797295163
2020/10/16,1.908415042,0.969984727,1.800004289
2020/10/19,1.899797619,0.973926023,1.797430712
2020/10/20,1.880932988,0.974115178,1.795533798
2020/10/21,1.881648408,0.973785243,1.801831707
2020/10/22,1.874198255,0.976522135,1.821949471
2020/10/23,1.878782205,0.972822348,1.819793292
2020/10/26,1.893395736,0.974124296,1.825644414
2020/10/27,1.908090933,0.971546624,1.830242329
2020/10/28,1.9284953,0.975810602,1.825009225
2020/10/29,1.938659609,0.970712604,1.829743128
2020/10/30,1.945406733,0.977438862,1.854894854
2020/11/2,1.94517487,0.976218032,1.848247083
2020/11/3,1.942841512,0.977590122,1.834946938
2020/11/4,1.927648089,0.981674763,1.853979495
2020/11/5,1.96150471,0.980789315,1.857448131
2020/11/6,1.960419761,0.983732482,1.856756154
2020/11/9,1.964107286,0.980244938,1.875215463
2020/11/10,1.969712239,0.975619468,1.881948763
2020/11/11,1.994200339,0.978587558,1.895230131
2020/11/12,1.995736109,0.976285264,1.890736326
2020/11/13,1.948397453,0.977260997,1.918455979
2020/11/16,1.959631974,0.979071725,1.925666947
2020/11/17,1.976613615,0.975385556,1.906000159
2020/11/18,1.977354322,0.979476898,1.889663342
2020/11/19,2.003534384,0.981631692,1.915796831
2020/11/20,2.001033789,0.981373289,1.915002006
2020/11/23,2.028338316,0.979478188,1.905736397
2020/11/24,2.015026016,0.979929693,1.929125133
2020/11/25,2.038201836,0.97779361,1.934482352
2020/11/26,2.037177613,0.978294142,1.94527518
2020/11/27,2.067499904,0.977506009,1.931459383
2020/11/30,2.046714679,0.980164282,1.938116291
2020/12/1,2.062440069,0.981518764,1.927523116
2020/12/2,2.05152754,0.988158093,1.931828633
2020/12/3,2.063368164,0.988251942,1.946591998
2020/12/4,2.087312203,0.987440621,1.935560659
2020/12/7,2.090956691,0.984279387,1.928326768
2020/12/8,2.09293794,0.990021547,1.937412131
2020/12/9,2.10722711,0.989587451,1.945345816
2020/12/10,2.115002125,0.991033152,1.937067386
2020/12/11,2.116526964,0.989602703,1.92319024
2020/12/14,2.118766608,0.991830818,1.930629421
2020/12/15,2.136228908,0.989295865,1.93784663
2020/12/16,2.140675132,0.984493514,1.955449112
2020/12/17,2.135253631,0.986724213,1.973083843
2020/12/18,2.134052535,0.989563061,1.951983945
2020/12/21,2.115294374,0.991691745,1.935054348
2020/12/22,2.12172598,0.992649535,1.948013996
2020/12/23,2.122540294,0.989188392,1.940744064
2020/12/24,2.138488394,0.989642631,1.965273424
2020/12/25,2.133375799,0.9908489,1.962467499
2020/12/28,2.131196854,0.989291579,1.944371774
2020/12/29,2.139540673,0.989862243,1.950805665
2020/12/30,2.107412789,0.991257298,1.953527634
2020/12/31,2.116654091,0.984704613,1.941172744
2021/1/1,2.108306532,0.984991335,1.940584999
2021/1/4,2.156870454,0.982753268,1.931807908
2021/1/5,2.149105202,0.984603781,1.940740682
2021/1/6,2.158227584,0.985159814,1.928512341
2021/1/7,2.117421899,0.990388251,1.923293113
2021/1/8,2.121790158,0.997316122,1.930733713
2021/1/11,2.090311815,0.996655876,1.922876429
2021/1/12,2.088081478,0.99892203,1.939888435
2021/1/13,2.073497222,1.007796304,1.952220183
2021/1/14,2.078560683,1.007397596,1.954391428
2021/1/15,2.064775322,1.00697988,1.947087442
2021/1/18,2.042155456,1.007027173,1.966451455
2021/1/19,2.031564538,1.012722139,1.981693967
2021/1/20,2.046297029,1.010264963,1.990617127
2021/1/21,2.059235936,1.01218232,2.001498127
2021/1/22,2.038319182,1.013648995,2.001722093
2021/1/25,2.041303176,1.015468548,1.98559583
2021/1/26,2.016786168,1.016940955,1.983369124
2021/1/27,1.970585072,1.020393916,1.996990796
2021/1/28,1.993437163,1.014007772,1.986043878
2021/1/29,1.962831269,1.015426752,1.971203372
2021/2/1,1.969493529,1.009705231,1.993236239
2021/2/2,1.960867685,1.006288113,2.000371349
2021/2/3,1.979635363,1.006079117,1.995529694
2021/2/4,1.969005992,1.011132046,1.996183946
2021/2/5,1.96813718,1.010963333,1.983431017
2021/2/8,1.954511536,1.012149198,1.996959761
2021/2/9,1.966613928,1.011418618,1.987961977
2021/2/10,1.954045785,1.009455847,1.975095746
2021/2/11,1.949726576,1.010190558,1.987956678
2021/2/12,1.960391243,1.011224561,1.992484969
2021/2/15,1.979740259,1.013512218,2.017268646
2021/2/16,1.976878433,1.014280735,2.034885956
2021/2/17,1.941505073,1.010273273,2.022990804
2021/2/18,1.935165643,1.012418334,2.008305664
2021/2/19,1.947336976,1.009561106,2.044092723
2021/2/22,1.919979734,1.011788375,2.051616238
2021/2/23,1.933785788,1.007758008,2.047500592
2021/2/24,1.966592511,1.007319387,2.042422387
2021/2/25,1.965150356,1.007908111,2.036862757
2021/2/26,1.96728694,1.00507094,2.040400213
2021/3/1,1.960685682,1.009292214,2.037481188
2021/3/2,1.96823107,1.008657138,2.026381035
2021/3/3,1.955997924,1.005337272,2.004816793
2021/3/4,1.956078244,1.013576861,2.010659607
2021/3/5,1.959672199,1.012508792,2.015337872
2021/3/8,1.963968873,1.018149001,2.019084269
2021/3/9,1.981297361,1.012099885,2.014068056
2021/3/10,1.983293193,1.009086876,2.010689807
2021/3/11,1.999477345,1.010753646,2.006108345
2021/3/12,1.983690238,1.010510193,2.004762136
2021/3/15,1.998030509,1.003396957,1.997038219
2021/3/16,2.017712871,1.002235959,2.001747816
2021/3/17,2.00475686,1.011824293,2.008122783
2021/3/18,1.980518142,1.0179848,1.998309578
2021/3/19,1.991743148,1.012548679,1.979605452
2021/3/22,1.974767899,1.013156786,1.982279743
2021/3/23,1.978122398,1.015419609,1.968288535
2021/3/24,1.993790916,1.014682068,1.956134955
2021/3/25,1.968711531,1.01623767,1.964867066
2021/3/26,1.987235959,1.020274023,1.964537064
2021/3/29,1.996871699,1.018490239,1.983022987
2021/3/30,1.983599147,1.015715892,2.00571462
2021/3/31,1.938243478,1.019595268,2.005415768
2021/4/1,1.887928944,1.0222374,2.022708135
2021/4/2,1.88504855,1.020809498,2.006201186
2021/4/5,1.894785076,1.022030733,2.018487107
2021/4/6,1.913741166,1.023161703,2.017996407
2021/4/7,1.941656948,1.023230543,2.002227068
2021/4/8,1.96566596,1.022295114,2.004703264
2021/4/9,1.999439917,1.02427824,2.000403941
2021/4/12,1.968135389,1.02666608,1.994147896
2021/4/13,1.98240238,1.024381192,1.996064041
2021/4/14,1.983504356,1.024393601,1.9992135
2021/4/15,1.996461217,1.030743199,2.003070398
2021/4/16,1.979127631,1.033878332,1.999448974
2021/4/19,1.945011956,1.038619169,1.998444366
2021/4/20,1.929736903,1.037954941,1.994042043
2021/4/21,1.93820079,1.038402725,1.988661429
2021/4/22,1.929031075,1.041115128,2.012913737
2021/4/23,1.898837455,1.044748492,2.022914516
2021/4/26,1.908563374,1.052105936,2.037929629
2021/4/27,1.913342406,1.052169829,2.036556769
2021/4/28,1.916122948,1.048899864,2.036815254
2021/4/29,1.920359087,1.050027386,2.044471093
2021/4/30,1.910624124,1.051984775,2.026557062
2021/5/3,1.909843141,1.05521998,2.022251739
2021/5/4,1.910984323,1.06169134,2.040687441
2021/5/5,1.904928664,1.061605275,2.046134913
2021/5/6,1.905966564,1.062287727,2.059141449
2021/5/7,1.929370566,1.065273986,2.040970396
2021/5/10,1.933404951,1.063859065,2.055037682
2021/5/11,1.939757758,1.061203974,2.062499814
2021/5/12,1.940216372,1.064301467,2.055809735
2021/5/13,1.966891163,1.064359652,2.054619114
2021/5/14,1.955824143,1.064327189,2.056180923
2021/5/17,1.986567951,1.062947781,2.032122275
2021/5/18,1.974090225,1.06296388,2.043418448
2021/5/19,1.999286914,1.063068888,2.037796247
2021/5/20,1.999860145,1.06690788,2.028767204
2021/5/21,2.012469938,1.059535387,2.024141656
2021/5/24,2.015726792,1.059647543,2.016971421
2021/5/25,1.979837307,1.061677677,2.039836166
2021/5/26,2.011223326,1.060712778,2.07272369
2021/5/27,2.009289003,1.061409659,2.076820474
2021/5/28,1.95175337,1.062320064,2.081003397
2021/5/31,1.964463423,1.062602064,2.077414693
2021/6/1,1.972020116,1.057836992,2.054624752
2021/6/2,1.970483828,1.060224405,2.084921921
2021/6/3,1.920958809,1.058913617,2.08898275
2021/6/4,1.895913707,1.062740855,2.086253321
2021/6/7,1.940943023,1.063380018,2.077219762
2021/6/8,1.938566746,1.065040592,2.093945369
2021/6/9,1.939028791,1.068694637,2.090360226
2021/6/10,1.918621591,1.075450073,2.098018302
2021/6/11,1.921135201,1.074954986,2.098041146
2021/6/14,1.897249803,1.076611801,2.101613835
2021/6/15,1.917575737,1.074939383,2.0912112
2021/6/16,1.925360467,1.070868416,2.117444092
2021/6/17,1.948335684,1.069161039,2.12584198
2021/6/18,1.97220164,1.075968454,2.145373536
2021/6/21,1.958190495,1.067335128,2.154475664
2021/6/22,1.977640711,1.068952412,2.167137392
2021/6/23,1.97350211,1.067477655,2.17427371
2021/6/24,1.993409294,1.073326186,2.192860091
2021/6/25,2.036559677,1.07298076,2.200192566
2021/6/28,2.048698809,1.068088398,2.18396338
2021/6/29,2.056286003,1.070589942,2.208939326
2021/6/30,2.06902052,1.072826657,2.218192572
2021/7/1,2.082832043,1.074705325,2.223717003
2021/7/2,2.079789585,1.077815171,2.21872828
2021/7/5,2.056472231,1.084667606,2.232265214
2021/7/6,2.049672215,1.084389631,2.244395957
2021/7/7,2.096946745,1.079855699,2.225394575
2021/7/8,2.126904178,1.074015083,2.247310483
2021/7/9,2.14363883,1.081379974,2.258527849
2021/7/12,2.151111887,1.078990327,2.262517123
2021/7/13,2.180361929,1.07724471,2.284846936
2021/7/14,2.160048425,1.075285703,2.308581137
2021/7/15,2.159886694,1.075192732,2.293191169
2021/7/16,2.212153828,1.070019395,2.296164339
2021/7/19,2.231749045,1.070215221,2.302098578
2021/7/20,2.294729063,1.070359166,2.277858991
2021/7/21,2.283876623,1.066816593,2.280157844
2021/7/22,2.276342483,1.070257064,2.283605962
2021/7/23,2.259845394,1.069702027,2.311509033
2021/7/26,2.283930117,1.06793003,2.293813522
2021/7/27,2.271688903,1.074218729,2.292326417
2021/7/28,2.290799605,1.07285593,2.283116095
2021/7/29,2.266556333,1.076863517,2.27741534
2021/7/30,2.285576146,1.083946714,2.275293028
2021/8/2,2.249770333,1.081116607,2.27008415
2021/8/3,2.283044231,1.07218808,2.253713184
2021/8/4,2.312354895,1.070976446,2.243156358
2021/8/5,2.346582418,1.067013132,2.236924175
2021/8/6,2.361450843,1.071600814,2.220230145
2021/8/9,2.395761328,1.070456877,2.218680141
2021/8/10,2.412412869,1.067963505,2.208026533
2021/8/11,2.393383889,1.066833284,2.210495627
2021/8/12,2.404443867,1.06836917,2.182148092
2021/8/13,2.358577783,1.074556287,2.181632912
2021/8/16,2.328569228,1.072884426,2.180789516
2021/8/17,2.302805541,1.075727121,2.176403865
2021/8/18,2.282048197,1.074351202,2.177181897
2021/8/19,2.329976706,1.074738724,2.171087436
2021/8/20,2.294404166,1.075062175,2.163219128
2021/8/23,2.283885395,1.070696417,2.178025806
2021/8/24,2.24118547,1.066981409,2.173884349
2021/8/25,2.254050032,1.066894465,2.185238601
2021/8/26,2.245290741,1.065775279,2.191361918
2021/8/27,2.239359153,1.064884846,2.205863387
2021/8/30,2.221273145,1.06185544,2.204479263
2021/8/31,2.248222831,1.064651869,2.197843161
2021/9/1,2.273284791,1.06727104,2.206546801
2021/9/2,2.285399086,1.064364525,2.210296744
2021/9/3,2.292657123,1.061251683,2.233403169
2021/9/6,2.311364445,1.0593369,2.23481867
2021/9/7,2.307368403,1.057596629,2.220139947
2021/9/8,2.326605338,1.055516453,2.190361439
2021/9/9,2.330343533,1.054316752,2.177639378
2021/9/10,2.322169518,1.054549181,2.144068019
2021/9/13,2.329311017,1.050956459,2.143357934
2021/9/14,2.36398946,1.052686875,2.170133572
2021/9/15,2.401298411,1.050175349,2.176496061
2021/9/16,2.422489346,1.050030741,2.196548286
2021/9/17,2.403347893,1.048901107,2.220971732
2021/9/20,2.384851333,1.045339648,2.208694124
2021/9/21,2.336481343,1.046892006,2.214275487
2021/9/22,2.345620511,1.041838144,2.215337191
2021/9/23,2.375726028,1.036986087,2.228348734
2021/9/24,2.353278061,1.035314891,2.23433611
2021/9/27,2.346237465,1.034818713,2.21382301
2021/9/28,2.32373729,1.032693591,2.178055181
2021/9/29,2.323502072,1.033696121,2.168446014
2021/9/30,2.272518367,1.036345761,2.166445675
2021/10/1,2.290682686,1.032666499,2.152278797
2021/10/4,2.302922455,1.036932737,2.144233265
2021/10/5,2.298691614,1.031627072,2.139291576
2021/10/6,2.316840848,1.034541969,2.156576848
2021/10/7,2.34604543,1.028270205,2.139507223
2021/10/8,2.33949104,1.027693322,2.123615449
2021/10/11,2.342540409,1.028857602,2.128358221
2021/10/12,2.377787789,1.027872802,2.12513261
2021/10/13,2.361930767,1.02900567,2.124278544
2021/10/14,2.381797841,1.026158386,2.123995341
2021/10/15,2.408288317,1.024689988,2.123277701
2021/10/18,2.425392504,1.023820359,2.131628988
2021/10/19,2.452733427,1.025768504,2.126913415
2021/10/20,2.429196996,1.028370296,2.09595486
2021/10/21,2.417253062,1.025931148,2.106452899
2021/10/22,2.447520334,1.027663004,2.100066233
2021/10/25,2.452756323,1.025498885,2.114496455
2021/10/26,2.473136229,1.025858297,2.107385246
2021/10/27,2.47700757,1.028216219,2.105517472
2021/10/28,2.473125192,1.030285135,2.085430741
2021/10/29,2.446949563,1.033191648,2.06599481
2021/11/1,2.481873344,1.03384808,2.062171283
2021/11/2,2.439662765,1.037849866,2.061907058
2021/11/3,2.467213893,1.038475886,2.047914019
2021/11/4,2.467130538,1.039757307,2.035837061
2021/11/5,2.468604651,1.037694831,2.03672779
2021/11/8,2.455637969,1.038143049,2.040016653
2021/11/9,2.465094586,1.037806973,2.059576951
2021/11/10,2.42272276,1.042139589,2.071270431
2021/11/11,2.44317254,1.039895918,2.062385444
2021/11/12,2.447670165,1.040000837,2.074781178
2021/11/15,2.484395652,1.036165648,2.073588646
2021/11/16,2.514021063,1.03105629,2.094694118
2021/11/17,2.529341266,1.030739297,2.080079352
2021/11/18,2.534471085,1.033335326,2.074382827
2021/11/19,2.532909696,1.037877255,2.079245211
2021/11/22,2.525771947,1.038855671,2.083062961
2021/11/23,2.554914946,1.034655449,2.06299468
2021/11/24,2.533585432,1.041074281,2.066720512
2021/11/25,2.488494196,1.045037297,2.067730731
2021/11/26,2.479373573,1.045044342,2.053013659
2021/11/29,2.450853437,1.04907925,2.039102916
2021/11/30,2.46868616,1.056983398,2.026116444
2021/12/1,2.473399638,1.059149858,2.044655019
2021/12/2,2.48153291,1.060988845,2.049436377
2021/12/3,2.506838077,1.053301455,2.021164532
2021/12/6,2.535344894,1.053163632,2.001303963
2021/12/7,2.533443324,1.055528797,2.002243034
2021/12/8,2.511059771,1.057865574,2.000918945
2021/12/9,2.544060896,1.062697934,2.011876974
2021/12/10,2.544877469,1.064212362,2.027388396
2021/12/13,2.512821016,1.064951145,2.012600614
2021/12/14,2.515158508,1.062510894,1.989515741
2021/12/15,2.523711485,1.061737205,2.007996361
2021/12/16,2.504725435,1.061817624,2.016561723
2021/12/17,2.515580639,1.069818598,2.018280312
2021/12/20,2.521897404,1.071411689,2.006133095
2021/12/21,2.521334444,1.070734774,2.01625184
2021/12/22,2.52665257,1.066775519,2.029138777
2021/12/23,2.505165455,1.066249234,2.037540646
2021/12/24,2.49415002,1.072012503,2.029066299
2021/12/27,2.471600275,1.074319961,2.036673874
2021/12/28,2.411714356,1.077581706,2.03320355
2021/12/29,2.463846184,1.079835514,2.015226258
2021/12/30,2.487343353,1.074704743,2.020348381
2021/12/31,2.469872055,1.074479941,2.022926288
2022/1/3,2.484649844,1.073852108,2.021544966
2022/1/4,2.462405053,1.072676413,2.009922783
2022/1/5,2.471593874,1.07250538,2.000897085
2022/1/6,2.497777668,1.071715764,2.006355293
2022/1/7,2.4778808,1.076565313,2.00864135
2022/1/10,2.477221252,1.076078113,2.007682732
2022/1/11,2.456776585,1.078404685,1.995055208
2022/1/12,2.471636889,1.076231697,2.008807526
2022/1/13,2.43898587,1.078390561,2.013180821
2022/1/14,2.405891472,1.077980704,2.00743765
2022/1/17,2.43431366,1.079954178,1.99883781
2022/1/18,2.461680659,1.081297522,2.003307159
2022/1/19,2.467260938,1.078741917,2.02233974
2022/1/20,2.441585429,1.077375159,2.048157573
2022/1/21,2.461066884,1.07673529,2.037466418
2022/1/24,2.460525803,1.073002283,2.0407409
2022/1/25,2.489601489,1.068340576,2.033724344
2022/1/26,2.473611053,1.069713938,2.004400814
2022/1/27,2.45144913,1.066600096,2.006684313
2022/1/28,2.451726768,1.062659095,2.01251265
2022/1/31,2.464379205,1.064702964,2.030659544
2022/2/1,2.450559355,1.064329656,2.013418285
2022/2/2,2.421407158,1.067475818,2.031008195
2022/2/3,2.428755129,1.067162498,2.032894595
2022/2/4,2.413698238,1.067551926,2.039096212
2022/2/7,2.415666015,1.068418027,2.05137602
2022/2/8,2.419716658,1.068405728,2.053921503
2022/2/9,2.418109344,1.064647981,2.060454339
2022/2/10,2.444293836,1.05524693,2.071317371
2022/2/11,2.46891541,1.052827865,2.089707036
2022/2/14,2.517440864,1.044670331,2.093992592
2022/2/15,2.55637736,1.049276716,2.119983496
2022/2/16,2.535734582,1.051222872,2.105279013
2022/2/17,2.519029803,1.045556803,2.088127802
2022/2/18,2.526455232,1.049099082,2.118665853
2022/2/21,2.5376074,1.049618834,2.12243922
2022/2/22,2.511665454,1.050574692,2.105888517
2022/2/23,2.486446943,1.051154222,2.101660044
2022/2/24,2.464869872,1.045355307,2.10203491
2022/2/25,2.499518354,1.045041596,2.109144721
2022/2/28,2.489812956,1.045026608,2.092804492
2022/3/1,2.523753816,1.041349615,2.082375435
2022/3/2,2.572218136,1.045093882,2.082066503
2022/3/3,2.588880497,1.042543458,2.094649117
2022/3/4,2.586493622,1.040511003,2.11246858
2022/3/7,2.623037304,1.042020602,2.10807473
2022/3/8,2.632573195,1.040010235,2.102005834
2022/3/9,2.600189882,1.040179881,2.103718956
2022/3/10,2.611509523,1.038515819,2.101884866
2022/3/11,2.61480106,1.038284717,2.126447829
2022/3/14,2.607484889,1.043031661,2.135473543
2022/3/15,2.5722726,1.044760618,2.129289318
2022/3/16,2.600212624,1.040266883,2.141247113
2022/3/17,2.597428341,1.03911297,2.149335489
2022/3/18,2.617323316,1.033740413,2.130068121
2022/3/21,2.631360508,1.042056254,2.137798482
2022/3/22,2.669387472,1.041232951,2.156300492
2022/3/23,2.678824152,1.042580691,2.174933005
2022/3/24,2.667992482,1.048896612,2.16735815
2022/3/25,2.671710825,1.046643619,2.187136268
2022/3/28,2.653413372,1.050175985,2.199687051
2022/3/29,2.665938363,1.049851613,2.231672975
2022/3/30,2.674204968,1.052871685,2.218020872
2022/3/31,2.691556075,1.056407753,2.239117767
2022/4/1,2.722938299,1.057468308,2.225179296
2022/4/4,2.721443162,1.061944882,2.230407084
2022/4/5,2.727304568,1.065594049,2.221906041
2022/4/6,2.707807577,1.068267717,2.234104192
2022/4/7,2.695187694,1.068962065,2.243951095
2022/4/8,2.705511439,1.076565436,2.241487061
2022/4/11,2.752822831,1.071647859,2.233600634
2022/4/12,2.777330585,1.070234087,2.237553263
2022/4/13,2.760908223,1.074664692,2.26639647
2022/4/14,2.768811693,1.066097492,2.257934153
2022/4/15,2.775601437,1.065360683,2.278645089
2022/4/18,2.742600439,1.069379343,2.277221024
2022/4/19,2.719299752,1.073285035,2.267774692
2022/4/20,2.709521591,1.069412233,2.254581408
2022/4/21,2.711377435,1.065659188,2.260666432
2022/4/22,2.744213706,1.069133442,2.25418888
2022/4/25,2.716851008,1.06605456,2.258939746
2022/4/26,2.704416707,1.0624685,2.277533046
2022/4/27,2.666267216,1.065841891,2.265120667
2022/4/28,2.675242104,1.067959591,2.263160327
2022/4/29,2.635245486,1.07813038,2.260444018
2022/5/2,2.627734918,1.078916014,2.265841745
2022/5/3,2.63696456,1.074741212,2.255284028
2022/5/4,2.630826773,1.075367887,2.260555075
2022/5/5,2.630933496,1.073969754,2.272718793
2022/5/6,2.619413547,1.069677481,2.25182046
2022/5/9,2.637733806,1.072026867,2.240197923
2022/5/10,2.621956589,1.076252447,2.247528502
2022/5/11,2.617241576,1.083526024,2.28537147
2022/5/12,2.622674626,1.084701066,2.284459527
2022/5/13,2.6628139,1.082694904,2.296786984
2022/5/16,2.64836887,1.079469289,2.298043747
2022/5/17,2.63954809,1.081152203,2.309239041
2022/5/18,2.674949222,1.076610452,2.311691287
2022/5/19,2.658532277,1.077635448,2.291735475
2022/5/20,2.624924517,1.074052859,2.295740287
2022/5/23,2.625331431,1.069045481,2.286663653
2022/5/24,2.630171518,1.064748192,2.284548253
2022/5/25,2.633206405,1.058425745,2.305058516
2022/5/26,2.64504363,1.054417508,2.303712213
2022/5/27,2.661114516,1.053710554,2.318915134
2022/5/30,2.707319391,1.051843475,2.32358028
2022/5/31,2.714319075,1.047339046,2.347463086
2022/6/1,2.712495783,1.047757101,2.326753491
2022/6/2,2.736104304,1.04780436,2.323117409
2022/6/3,2.767783534,1.048414154,2.301814185
2022/6/6,2.817350681,1.048218608,2.282752138
2022/6/7,2.833601103,1.043109687,2.309485788
2022/6/8,2.868636965,1.039370796,2.309430277
2022/6/9,2.859249689,1.045226507,2.310001159
2022/6/10,2.882605851,1.04717906,2.307315491
2022/6/13,2.877263397,1.044100491,2.298341938
2022/6/14,2.910887941,1.039956028,2.267491829
2022/6/15,2.910143619,1.032161194,2.25349747
2022/6/16,2.952523789,1.038822194,2.25598485
2022/6/17,2.948064572,1.039055871,2.251241919
2022/6/20,2.96733801,1.038388513,2.281060876
2022/6/21,2.927543342,1.038438155,2.290312976
2022/6/22,2.972373708,1.038462458,2.283903545
2022/6/23,2.995187513,1.039594253,2.295090395
2022/6/24,2.985795271,1.041813594,2.314431196
2022/6/27,2.986858847,1.036692231,2.331795373
2022/6/28,3.012759993,1.039564594,2.341597277
2022/6/29,2.963497532,1.043742936,2.333605283
2022/6/30,2.933422216,1.043779027,2.331312231
2022/7/1,2.943800689,1.042896729,2.342938171
2022/7/4,2.960524185,1.045878357,2.316130009
2022/7/5,2.918619009,1.046231767,2.31845139
2022/7/6,2.896180919,1.044490603,2.328586259
2022/7/7,2.972880336,1.045864959,2.339023073
2022/7/8,3.009015265,1.043931008,2.342753349
2022/7/11,2.990473694,1.046587661,2.33940321
2022/7/12,2.980363479,1.04395423,2.338496815
2022/7/13,2.960106805,1.047493371,2.338145353
2022/7/14,2.979659926,1.048375909,2.346528577
2022/7/15,2.972998443,1.048555934,2.336443466
2022/7/18,2.973816078,1.050278616,2.334560847
2022/7/19,3.001609536,1.052694852,2.360587657
2022/7/20,2.989436928,1.054236224,2.371447634
2022/7/21,2.97789143,1.057953589,2.363677914
2022/7/22,2.951504541,1.061981039,2.346963273
2022/7/25,2.975432712,1.061448804,2.329768896
2022/7/26,3.039827541,1.061325273,2.350594983
